stress_level,method,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,groups
1.0,contact_belief_branch_audit_v5,0,0.633333,0.046634,0.611079,0.047267,0.020726,0.002318,0.026708,0.001801,0.059047,0.001482,0.572669,0.003027,0.025098,0.001091,0.048791,0.002021,0.228669,0.00128,0.046973,0.0,0.034928,0.001856,0.045207,0.00137,80
1.0,contact_belief_branch_audit_v5,1,0.61875,0.043948,0.596802,0.044271,0.0195,0.002288,0.026669,0.001606,0.059189,0.001415,0.572211,0.0028,0.026134,0.00123,0.047868,0.001908,0.228669,0.00128,0.046973,0.0,0.035559,0.001836,0.044832,0.001503,80
1.0,contact_belief_branch_audit_v5,2,0.635417,0.046523,0.612976,0.046399,0.021127,0.002244,0.027138,0.001572,0.058698,0.001413,0.574457,0.002779,0.025871,0.001293,0.048026,0.001986,0.228669,0.00128,0.046973,0.0,0.03533,0.00191,0.045379,0.001514,80
1.0,contact_belief_branch_audit_v5,3,0.629167,0.043477,0.606682,0.04347,0.02119,0.002422,0.027032,0.00155,0.058857,0.001497,0.574848,0.003226,0.025932,0.001302,0.048329,0.001803,0.228669,0.00128,0.046973,0.0,0.035371,0.001721,0.044989,0.001458,80
1.0,contact_belief_branch_audit_v5,4,0.61875,0.037747,0.596951,0.038732,0.019562,0.002077,0.027592,0.001592,0.05857,0.001276,0.573674,0.002886,0.026073,0.001208,0.048378,0.002019,0.228669,0.00128,0.046973,0.0,0.035369,0.001779,0.044444,0.001277,80
1.0,contact_belief_branch_audit_v5,5,0.597917,0.046012,0.575736,0.045779,0.020403,0.002486,0.027123,0.001528,0.058922,0.001542,0.573563,0.002864,0.026485,0.001292,0.048155,0.001864,0.228669,0.00128,0.046973,0.0,0.034237,0.002028,0.044916,0.001273,80
1.0,contact_belief_branch_audit_v5,6,0.622917,0.040986,0.600852,0.04105,0.02007,0.002252,0.027401,0.001592,0.059288,0.001372,0.572012,0.003111,0.025416,0.001175,0.048977,0.00192,0.228669,0.00128,0.046973,0.0,0.033946,0.001751,0.045104,0.001251,80
1.0,contact_belief_branch_audit_v5,7,0.625,0.039198,0.602373,0.039191,0.020119,0.002371,0.026739,0.001589,0.057821,0.001533,0.572971,0.003033,0.026968,0.001099,0.047667,0.001895,0.228669,0.00128,0.046973,0.0,0.036101,0.001982,0.045462,0.001472,80
1.0,contact_belief_branch_audit_v5,8,0.616667,0.039155,0.594771,0.039307,0.020251,0.002164,0.026853,0.001678,0.05893,0.001536,0.574683,0.002977,0.026925,0.001244,0.047255,0.001975,0.228669,0.00128,0.046973,0.0,0.034353,0.00188,0.04537,0.001525,80
1.0,contact_belief_branch_audit_v5,9,0.641667,0.045794,0.619492,0.045951,0.020453,0.002338,0.027317,0.001562,0.05757,0.001414,0.574085,0.003149,0.025649,0.001226,0.048554,0.001924,0.228669,0.00128,0.046973,0.0,0.035364,0.001882,0.045686,0.001544,80
1.0,oracle_hybrid_contact_planner,0,0.672917,0.042878,0.657563,0.042987,0.014566,0.001505,0.037518,0.001083,0.059629,0.000893,0.593859,0.003267,0.03142,0.000895,0.045657,0.00134,0.203516,0.001331,0.04557,0.0,0.038513,0.001255,0.047809,0.000999,80
1.0,oracle_hybrid_contact_planner,1,0.691667,0.044294,0.67548,0.044268,0.015992,0.001374,0.038332,0.000897,0.059113,0.001086,0.594662,0.003152,0.031236,0.001071,0.045725,0.001247,0.203516,0.001331,0.04557,0.0,0.039,0.001361,0.048178,0.00092,80
1.0,oracle_hybrid_contact_planner,2,0.66875,0.046305,0.652802,0.046456,0.015163,0.001366,0.038287,0.001102,0.060099,0.000887,0.594944,0.002768,0.032066,0.000931,0.045437,0.001324,0.203516,0.001331,0.04557,0.0,0.038818,0.001206,0.047657,0.000996,80
1.0,oracle_hybrid_contact_planner,3,0.66875,0.042502,0.652543,0.04285,0.015439,0.001468,0.038783,0.001237,0.059622,0.000875,0.593613,0.002928,0.031818,0.000932,0.04555,0.001361,0.203516,0.001331,0.04557,0.0,0.038445,0.001256,0.047931,0.000814,80
1.0,oracle_hybrid_contact_planner,4,0.702083,0.038412,0.686143,0.038686,0.015274,0.00139,0.038462,0.001149,0.060116,0.001249,0.595059,0.002913,0.031601,0.001006,0.045928,0.00126,0.203516,0.001331,0.04557,0.0,0.038777,0.001014,0.047624,0.000998,80
1.0,oracle_hybrid_contact_planner,5,0.689583,0.037992,0.673965,0.038444,0.015418,0.001407,0.037819,0.000968,0.060201,0.001038,0.595246,0.00295,0.031308,0.000976,0.046099,0.001342,0.203516,0.001331,0.04557,0.0,0.038087,0.001261,0.047503,0.001091,80
1.0,oracle_hybrid_contact_planner,6,0.679167,0.040998,0.663001,0.040789,0.015046,0.001512,0.039031,0.00112,0.060283,0.001034,0.593928,0.003057,0.031712,0.000975,0.045833,0.001226,0.203516,0.001331,0.04557,0.0,0.038164,0.001264,0.048614,0.000974,80
1.0,oracle_hybrid_contact_planner,7,0.6625,0.045004,0.645739,0.044962,0.015866,0.001383,0.038691,0.00096,0.060506,0.001039,0.594295,0.002762,0.032019,0.001065,0.045732,0.001297,0.203516,0.001331,0.04557,0.0,0.03926,0.001311,0.047715,0.000907,80
1.0,oracle_hybrid_contact_planner,8,0.6625,0.042693,0.646569,0.043234,0.015525,0.001339,0.037686,0.001048,0.060323,0.000946,0.593998,0.003254,0.031106,0.000936,0.045039,0.00134,0.203516,0.001331,0.04557,0.0,0.039329,0.001315,0.048415,0.001095,80
1.0,oracle_hybrid_contact_planner,9,0.7,0.035538,0.683707,0.035652,0.014646,0.001384,0.037955,0.000999,0.060356,0.000947,0.593892,0.002987,0.032594,0.000931,0.045885,0.001223,0.203516,0.001331,0.04557,0.0,0.038575,0.001069,0.048149,0.000904,80
