task,regime,split,method,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
cable_routing,hidden_friction,nominal,risk_aware_tamp,0.6,0.139446,0.483341,0.13888,0.0723,0.003086,0.073908,0.001737,0.081822,0.002554,0.406686,0.00422,0.038874,0.003096,0.065554,0.003305,0.297338,0.0,0.025795,0.0,0.03968,0.002458,0.06439,0.001784,0.133333,0.106689,10
cable_routing,hidden_friction,seen_shift,risk_aware_tamp,0.583333,0.13987,0.451126,0.141041,0.086245,0.00148,0.080139,0.002031,0.091805,0.002251,0.408074,0.006254,0.03789,0.002899,0.072344,0.004307,0.306702,0.0,0.029368,0.0,0.041331,0.003013,0.071705,0.002107,0.183333,0.113683,10
cable_routing,hidden_friction,unseen_object,risk_aware_tamp,0.583333,0.13112,0.440579,0.131274,0.09433,0.002325,0.0892,0.002927,0.097688,0.001984,0.40769,0.006706,0.0363,0.001339,0.077855,0.002274,0.311672,0.0,0.031636,0.0,0.044894,0.00342,0.075547,0.002989,0.3,0.094927,10
cable_routing,hidden_friction,unseen_contact,risk_aware_tamp,0.7,0.136002,0.548645,0.137315,0.103327,0.00275,0.09349,0.002681,0.103381,0.003179,0.40828,0.010124,0.039203,0.001796,0.07665,0.00229,0.3154,0.0,0.033534,0.0,0.04345,0.001272,0.080152,0.002402,0.15,0.123674,10
cable_routing,hidden_friction,unseen_compliance,risk_aware_tamp,0.533333,0.117277,0.383752,0.117412,0.095308,0.003147,0.090709,0.002714,0.102848,0.00233,0.408016,0.007884,0.04337,0.002596,0.078302,0.001597,0.316472,0.0,0.033641,0.0,0.043242,0.002747,0.081008,0.001964,0.283333,0.138165,10
cable_routing,hidden_friction,probe_latency,risk_aware_tamp,0.55,0.119778,0.397502,0.119652,0.096757,0.004687,0.091494,0.002361,0.103799,0.001529,0.407142,0.003481,0.041604,0.003762,0.081807,0.002696,0.319963,0.0,0.03867,0.0,0.042758,0.002667,0.082392,0.002275,0.2,0.106689,10
cable_routing,hidden_friction,sensor_dropout,risk_aware_tamp,0.483333,0.09045,0.313645,0.091877,0.110399,0.002157,0.110556,0.002966,0.122721,0.002324,0.409221,0.006234,0.040716,0.002595,0.08864,0.003297,0.321449,0.0,0.040047,0.0,0.04383,0.001934,0.094547,0.001582,0.233333,0.147704,10
cable_routing,hidden_friction,heldout_combined_contact_uncertainty,risk_aware_tamp,0.533333,0.126985,0.36093,0.126178,0.1168,0.002806,0.101083,0.001889,0.113741,0.001781,0.408798,0.006141,0.043389,0.003183,0.086361,0.004598,0.325456,0.0,0.040025,0.0,0.045574,0.001726,0.093048,0.003267,0.133333,0.117277,10
cable_routing,pose_ambiguity,nominal,risk_aware_tamp,0.6,0.139446,0.486659,0.139408,0.065109,0.003164,0.076683,0.002951,0.083914,0.002629,0.412419,0.009419,0.035415,0.003538,0.072447,0.002484,0.297873,0.0,0.025795,0.0,0.040054,0.002565,0.064605,0.002399,0.183333,0.132916,10
cable_routing,pose_ambiguity,seen_shift,risk_aware_tamp,0.633333,0.126985,0.502514,0.125672,0.073194,0.003397,0.084981,0.002603,0.095308,0.002704,0.405285,0.006866,0.039166,0.001706,0.080549,0.002765,0.30737,0.0,0.029368,0.0,0.043942,0.003256,0.070956,0.002455,0.15,0.09045,10
cable_routing,pose_ambiguity,unseen_object,risk_aware_tamp,0.516667,0.113683,0.369541,0.114301,0.088861,0.002635,0.091929,0.001975,0.098638,0.001643,0.408794,0.007265,0.040842,0.001625,0.085704,0.002609,0.31241,0.0,0.031636,0.0,0.047638,0.00286,0.080881,0.002578,0.25,0.155905,10
cable_routing,pose_ambiguity,unseen_contact,risk_aware_tamp,0.5,0.097393,0.348515,0.097941,0.091811,0.002839,0.091363,0.002055,0.104065,0.001707,0.405651,0.007969,0.042306,0.00268,0.085879,0.002845,0.316201,0.0,0.033534,0.0,0.044958,0.00255,0.083855,0.003066,0.25,0.087789,10
cable_routing,pose_ambiguity,unseen_compliance,risk_aware_tamp,0.516667,0.076222,0.368195,0.076397,0.086394,0.001729,0.094458,0.001888,0.103369,0.00262,0.409804,0.004531,0.043462,0.001918,0.085362,0.003138,0.317264,0.0,0.033641,0.0,0.044471,0.00209,0.083278,0.002422,0.15,0.123674,10
cable_routing,pose_ambiguity,probe_latency,risk_aware_tamp,0.483333,0.141556,0.328692,0.142433,0.091686,0.00189,0.091684,0.001976,0.1053,0.001874,0.405371,0.005788,0.040965,0.002698,0.088266,0.002714,0.320767,0.0,0.03867,0.0,0.048619,0.001949,0.085655,0.002563,0.2,0.144457,10
cable_routing,pose_ambiguity,sensor_dropout,risk_aware_tamp,0.55,0.129298,0.376767,0.128842,0.10267,0.002403,0.112233,0.002685,0.126577,0.002517,0.405329,0.0066,0.045132,0.002552,0.095674,0.00342,0.322419,0.0,0.040047,0.0,0.047808,0.002555,0.096712,0.00215,0.216667,0.146495,10
cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,risk_aware_tamp,0.366667,0.065333,0.196313,0.065494,0.100925,0.002529,0.102519,0.001336,0.118334,0.002825,0.405154,0.007594,0.045716,0.002192,0.093954,0.002895,0.326376,0.0,0.040025,0.0,0.049234,0.003161,0.09431,0.002491,0.35,0.09045,10
cable_routing,compliance_ambiguity,nominal,risk_aware_tamp,0.533333,0.126985,0.404032,0.126131,0.076332,0.003206,0.079727,0.001121,0.087087,0.003317,0.410753,0.00941,0.041211,0.002654,0.078381,0.002672,0.298926,0.0,0.025795,0.0,0.04908,0.002776,0.069638,0.003009,0.183333,0.102726,10
cable_routing,compliance_ambiguity,seen_shift,risk_aware_tamp,0.566667,0.099798,0.416977,0.099443,0.089007,0.003586,0.088847,0.002831,0.098974,0.002599,0.408888,0.004772,0.04409,0.00386,0.090559,0.002667,0.308697,0.0,0.029368,0.0,0.049587,0.001725,0.080488,0.001629,0.25,0.111578,10
cable_routing,compliance_ambiguity,unseen_object,risk_aware_tamp,0.666667,0.119282,0.501115,0.12011,0.101136,0.002183,0.092307,0.002476,0.105189,0.002519,0.406536,0.00697,0.044586,0.00317,0.100431,0.002886,0.313879,0.0,0.031636,0.0,0.056444,0.002597,0.08386,0.001663,0.133333,0.065333,10
cable_routing,compliance_ambiguity,unseen_contact,risk_aware_tamp,0.516667,0.132916,0.344927,0.133696,0.105991,0.004206,0.09936,0.002067,0.110963,0.002329,0.400451,0.007303,0.046825,0.00271,0.098058,0.004986,0.317784,0.0,0.033534,0.0,0.052142,0.002191,0.08776,0.002268,0.333333,0.14609,10
cable_routing,compliance_ambiguity,unseen_compliance,risk_aware_tamp,0.5,0.128839,0.333122,0.12892,0.100838,0.001888,0.100099,0.00226,0.109643,0.002076,0.40912,0.006503,0.047153,0.00343,0.093661,0.003843,0.318858,0.0,0.033641,0.0,0.054864,0.001823,0.087648,0.002982,0.216667,0.119778,10
cable_routing,compliance_ambiguity,probe_latency,risk_aware_tamp,0.583333,0.054444,0.413486,0.052776,0.098346,0.00352,0.10063,0.002116,0.108766,0.00196,0.398706,0.005887,0.04584,0.002714,0.0965,0.0035,0.322382,0.0,0.03867,0.0,0.056955,0.003097,0.089805,0.003075,0.15,0.09045,10
cable_routing,compliance_ambiguity,sensor_dropout,risk_aware_tamp,0.483333,0.113683,0.290754,0.114412,0.119105,0.003261,0.114689,0.002113,0.130595,0.002946,0.397488,0.008225,0.045256,0.002411,0.108032,0.002333,0.324211,0.0,0.040047,0.0,0.053981,0.002457,0.104587,0.00203,0.25,0.13987,10
cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,risk_aware_tamp,0.483333,0.113683,0.289365,0.111081,0.121416,0.003184,0.107913,0.002592,0.123391,0.002502,0.399791,0.007317,0.047889,0.001923,0.106723,0.002851,0.328198,0.0,0.040025,0.0,0.059413,0.00297,0.100724,0.002708,0.3,0.174222,10
cable_routing,jamming_ambiguity,nominal,risk_aware_tamp,0.616667,0.109432,0.479981,0.108912,0.083777,0.002237,0.080847,0.002356,0.089058,0.003005,0.408529,0.006319,0.039811,0.002512,0.084496,0.002306,0.299539,0.0,0.025795,0.0,0.049676,0.002561,0.073215,0.002587,0.183333,0.09045,10
cable_routing,jamming_ambiguity,seen_shift,risk_aware_tamp,0.6,0.121254,0.438522,0.12269,0.095985,0.003113,0.093111,0.003076,0.102727,0.002499,0.395075,0.005678,0.045124,0.002467,0.091913,0.003371,0.30947,0.0,0.029368,0.0,0.057964,0.001578,0.086127,0.002755,0.3,0.160033,10
cable_routing,jamming_ambiguity,unseen_object,risk_aware_tamp,0.566667,0.155524,0.385532,0.155956,0.113307,0.002538,0.096813,0.002046,0.11006,0.002001,0.402621,0.003993,0.04578,0.002903,0.108667,0.002371,0.314734,0.0,0.031636,0.0,0.063454,0.002205,0.090697,0.002262,0.233333,0.196,10
cable_routing,jamming_ambiguity,unseen_contact,risk_aware_tamp,0.55,0.085045,0.366392,0.084027,0.115757,0.003819,0.103489,0.002394,0.116643,0.002779,0.399868,0.006192,0.044274,0.00246,0.10458,0.003059,0.318705,0.0,0.033534,0.0,0.060396,0.00262,0.095872,0.002946,0.25,0.13112,10
cable_routing,jamming_ambiguity,unseen_compliance,risk_aware_tamp,0.6,0.147704,0.418891,0.147874,0.110668,0.002822,0.098016,0.002325,0.113754,0.003606,0.405384,0.008166,0.048501,0.002511,0.102977,0.002951,0.319789,0.0,0.033641,0.0,0.063739,0.002432,0.094153,0.002061,0.183333,0.132916,10
cable_routing,jamming_ambiguity,probe_latency,risk_aware_tamp,0.55,0.146495,0.365245,0.146363,0.112373,0.005092,0.101172,0.003044,0.11529,0.001421,0.403977,0.005953,0.047067,0.002231,0.106591,0.00405,0.323325,0.0,0.03867,0.0,0.06287,0.002269,0.095583,0.001594,0.266667,0.155524,10
cable_routing,jamming_ambiguity,sensor_dropout,risk_aware_tamp,0.55,0.098,0.342366,0.096916,0.131071,0.003289,0.122687,0.002787,0.135563,0.0011,0.39572,0.005166,0.046337,0.001835,0.115069,0.002819,0.325244,0.0,0.040047,0.0,0.062475,0.003318,0.109223,0.003022,0.116667,0.098,10
cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,risk_aware_tamp,0.55,0.109432,0.338642,0.110917,0.133446,0.002684,0.111364,0.00216,0.126941,0.002329,0.398205,0.008574,0.050504,0.001752,0.117637,0.003307,0.329259,0.0,0.040025,0.0,0.067903,0.001591,0.109762,0.003297,0.2,0.136002,10
cable_routing,release_uncertainty,nominal,risk_aware_tamp,0.5,0.108889,0.375391,0.107288,0.064117,0.002394,0.076316,0.004131,0.086812,0.001797,0.406586,0.00649,0.042318,0.002352,0.083653,0.002537,0.298917,0.0,0.025795,0.0,0.046237,0.001638,0.070171,0.002552,0.266667,0.147704,10
cable_routing,release_uncertainty,seen_shift,risk_aware_tamp,0.55,0.154377,0.403313,0.154488,0.076972,0.002705,0.087332,0.00263,0.099963,0.001031,0.412531,0.00711,0.049717,0.002396,0.095863,0.002767,0.308693,0.0,0.029368,0.0,0.048036,0.002278,0.080535,0.002255,0.233333,0.155524,10
cable_routing,release_uncertainty,unseen_object,risk_aware_tamp,0.433333,0.155524,0.275256,0.156745,0.085359,0.002399,0.093703,0.002796,0.105126,0.001508,0.412651,0.008018,0.050582,0.001368,0.100691,0.003715,0.313875,0.0,0.031636,0.0,0.052052,0.002719,0.084638,0.002712,0.283333,0.129298,10
cable_routing,release_uncertainty,unseen_contact,risk_aware_tamp,0.483333,0.132916,0.315588,0.132975,0.093458,0.002416,0.098795,0.002101,0.111892,0.002379,0.402722,0.007923,0.051632,0.002451,0.101048,0.004588,0.317774,0.0,0.033534,0.0,0.049732,0.002319,0.089756,0.001629,0.283333,0.129298,10
cable_routing,release_uncertainty,unseen_compliance,risk_aware_tamp,0.55,0.109432,0.386178,0.110669,0.086011,0.003697,0.095092,0.003108,0.108462,0.003108,0.406316,0.006274,0.052374,0.00285,0.102633,0.002947,0.318863,0.0,0.033641,0.0,0.051389,0.00292,0.090085,0.002177,0.216667,0.129298,10
cable_routing,release_uncertainty,probe_latency,risk_aware_tamp,0.5,0.14609,0.33291,0.146132,0.086383,0.003093,0.098978,0.001743,0.112957,0.002306,0.402158,0.005889,0.052681,0.002193,0.100545,0.003,0.322386,0.0,0.03867,0.0,0.051902,0.002274,0.092696,0.001992,0.266667,0.139446,10
cable_routing,release_uncertainty,sensor_dropout,risk_aware_tamp,0.4,0.147704,0.208205,0.147628,0.106978,0.002411,0.117035,0.002027,0.129099,0.003361,0.400851,0.004961,0.052333,0.002437,0.11407,0.002323,0.324137,0.0,0.040047,0.0,0.054245,0.002366,0.107269,0.002689,0.3,0.126985,10
cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,risk_aware_tamp,0.483333,0.102726,0.292136,0.102328,0.103672,0.001767,0.105265,0.002367,0.125855,0.002688,0.402672,0.003666,0.05663,0.000996,0.116586,0.003028,0.328189,0.0,0.040025,0.0,0.056909,0.001772,0.102068,0.002901,0.183333,0.102726,10
cable_routing,partial_observability_dropout,nominal,risk_aware_tamp,0.583333,0.087789,0.446077,0.086752,0.082627,0.003196,0.090792,0.003275,0.090718,0.001582,0.410757,0.006689,0.042224,0.002018,0.08235,0.001453,0.299383,0.0,0.025795,0.0,0.046378,0.002165,0.075957,0.002705,0.166667,0.084345,10
cable_routing,partial_observability_dropout,seen_shift,risk_aware_tamp,0.683333,0.123674,0.521689,0.123505,0.099719,0.001991,0.105881,0.00307,0.102839,0.002961,0.403562,0.006004,0.045136,0.003488,0.091993,0.003209,0.309259,0.0,0.029368,0.0,0.050719,0.002537,0.085385,0.00211,0.116667,0.109432,10
cable_routing,partial_observability_dropout,unseen_object,risk_aware_tamp,0.4,0.121254,0.223743,0.121596,0.113039,0.002894,0.112012,0.001586,0.11044,0.001982,0.40318,0.005402,0.043556,0.002634,0.102022,0.003204,0.314499,0.0,0.031636,0.0,0.053015,0.002802,0.08932,0.002282,0.35,0.141556,10
cable_routing,partial_observability_dropout,unseen_contact,risk_aware_tamp,0.616667,0.098,0.430149,0.098021,0.121978,0.002902,0.114837,0.002186,0.11632,0.002848,0.40865,0.005754,0.047228,0.001789,0.102884,0.002118,0.318465,0.0,0.033534,0.0,0.055689,0.002406,0.095845,0.001806,0.183333,0.141556,10
cable_routing,partial_observability_dropout,unseen_compliance,risk_aware_tamp,0.533333,0.117277,0.350067,0.116509,0.115108,0.004074,0.113179,0.002331,0.116387,0.002758,0.404818,0.007497,0.048886,0.002601,0.102318,0.002476,0.319513,0.0,0.033641,0.0,0.052461,0.002082,0.096411,0.001956,0.166667,0.097393,10
cable_routing,partial_observability_dropout,probe_latency,risk_aware_tamp,0.5,0.14609,0.315912,0.146913,0.115439,0.002644,0.117369,0.002039,0.117632,0.002594,0.403001,0.00459,0.047432,0.002698,0.101091,0.00367,0.323047,0.0,0.03867,0.0,0.051495,0.00182,0.095653,0.001781,0.316667,0.157419,10
cable_routing,partial_observability_dropout,sensor_dropout,risk_aware_tamp,0.5,0.14609,0.287639,0.145978,0.136951,0.002355,0.138814,0.002033,0.137325,0.00316,0.397993,0.00603,0.049529,0.003019,0.114812,0.002568,0.325119,0.0,0.040047,0.0,0.055091,0.003548,0.109634,0.001852,0.2,0.152444,10
cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,risk_aware_tamp,0.633333,0.167278,0.419847,0.167298,0.13628,0.002213,0.129384,0.001732,0.133224,0.002773,0.39412,0.004993,0.049174,0.0015,0.115706,0.003306,0.328976,0.0,0.040025,0.0,0.06148,0.002033,0.109415,0.002477,0.166667,0.153992,10
cable_routing,irreversible_damage_risk,nominal,risk_aware_tamp,0.633333,0.136002,0.490794,0.135685,0.08033,0.002589,0.082711,0.002928,0.093939,0.002662,0.403189,0.003834,0.044964,0.00252,0.087203,0.002845,0.300842,0.0,0.025795,0.0,0.05303,0.002577,0.079452,0.002169,0.2,0.136002,10
cable_routing,irreversible_damage_risk,seen_shift,risk_aware_tamp,0.566667,0.087111,0.401013,0.087853,0.096274,0.002919,0.092341,0.001702,0.107155,0.002864,0.400716,0.009723,0.048555,0.002423,0.095681,0.003114,0.311124,0.0,0.029368,0.0,0.059564,0.002055,0.089589,0.002029,0.15,0.113683,10
cable_routing,irreversible_damage_risk,unseen_object,risk_aware_tamp,0.533333,0.081485,0.345195,0.082273,0.109808,0.002431,0.098958,0.002465,0.114177,0.002952,0.392702,0.005941,0.054171,0.001851,0.109203,0.003089,0.316564,0.0,0.031636,0.0,0.065044,0.002013,0.096901,0.002431,0.2,0.144457,10
cable_routing,irreversible_damage_risk,unseen_contact,risk_aware_tamp,0.55,0.109432,0.359099,0.10853,0.109489,0.002132,0.105469,0.002775,0.121189,0.003887,0.398544,0.005381,0.054213,0.002709,0.108372,0.002483,0.320668,0.0,0.033534,0.0,0.06531,0.00221,0.10386,0.00232,0.166667,0.084345,10
cable_routing,irreversible_damage_risk,unseen_compliance,risk_aware_tamp,0.483333,0.113683,0.293726,0.113472,0.105449,0.002787,0.101957,0.00264,0.119338,0.003482,0.398822,0.006455,0.053944,0.002076,0.110149,0.002647,0.321788,0.0,0.033641,0.0,0.068202,0.002163,0.104548,0.002123,0.25,0.163333,10
cable_routing,irreversible_damage_risk,probe_latency,risk_aware_tamp,0.433333,0.111045,0.240565,0.11201,0.104769,0.00297,0.10318,0.001836,0.124783,0.002919,0.395565,0.005967,0.053833,0.003046,0.112169,0.002801,0.32535,0.0,0.03867,0.0,0.070322,0.002342,0.103094,0.00233,0.316667,0.132916,10
cable_routing,irreversible_damage_risk,sensor_dropout,risk_aware_tamp,0.45,0.138165,0.234868,0.137075,0.121818,0.002587,0.123166,0.003114,0.143816,0.00317,0.39445,0.005976,0.055723,0.001962,0.120808,0.001992,0.327373,0.0,0.040047,0.0,0.067877,0.002919,0.122064,0.003257,0.383333,0.169041,10
cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,risk_aware_tamp,0.533333,0.094927,0.311988,0.094082,0.12699,0.002683,0.116001,0.002012,0.136048,0.002219,0.394752,0.007124,0.060658,0.001557,0.12364,0.002831,0.331525,0.0,0.040025,0.0,0.074408,0.002202,0.118477,0.002357,0.183333,0.09045,10
cable_routing,branch_resource_depletion,nominal,risk_aware_tamp,0.533333,0.144457,0.384454,0.143735,0.082668,0.00382,0.081635,0.002845,0.097984,0.002906,0.39817,0.004762,0.045941,0.003135,0.091459,0.003672,0.299798,0.0,0.025795,0.0,0.054429,0.001734,0.087333,0.001531,0.266667,0.147704,10
cable_routing,branch_resource_depletion,seen_shift,risk_aware_tamp,0.566667,0.130667,0.396717,0.131632,0.098493,0.004782,0.091387,0.002135,0.111027,0.002819,0.399305,0.006875,0.046956,0.00228,0.099968,0.003312,0.3098,0.0,0.029368,0.0,0.059893,0.002131,0.098697,0.002762,0.216667,0.119778,10
cable_routing,branch_resource_depletion,unseen_object,risk_aware_tamp,0.45,0.138165,0.262824,0.139231,0.108567,0.003002,0.096676,0.002788,0.11833,0.002354,0.39613,0.00649,0.048537,0.00209,0.113632,0.00255,0.3151,0.0,0.031636,0.0,0.065154,0.002578,0.104392,0.003599,0.233333,0.130667,10
cable_routing,branch_resource_depletion,unseen_contact,risk_aware_tamp,0.5,0.137735,0.305747,0.137496,0.113154,0.003539,0.104053,0.00277,0.126303,0.002028,0.394872,0.005335,0.049236,0.002052,0.112039,0.003327,0.319096,0.0,0.033534,0.0,0.065762,0.002579,0.111611,0.002057,0.266667,0.111045,10
cable_routing,branch_resource_depletion,unseen_compliance,risk_aware_tamp,0.366667,0.126985,0.172919,0.127672,0.109139,0.0031,0.102533,0.003049,0.125424,0.003188,0.39706,0.007366,0.052954,0.002975,0.113378,0.003441,0.32019,0.0,0.033641,0.0,0.064858,0.002302,0.111904,0.002219,0.35,0.171824,10
cable_routing,branch_resource_depletion,probe_latency,risk_aware_tamp,0.5,0.119282,0.302682,0.120213,0.107945,0.003916,0.100157,0.00241,0.127076,0.002205,0.388868,0.004157,0.053546,0.001391,0.114211,0.002081,0.323731,0.0,0.03867,0.0,0.067886,0.002077,0.113358,0.002292,0.316667,0.132916,10
cable_routing,branch_resource_depletion,sensor_dropout,risk_aware_tamp,0.4,0.121254,0.179961,0.121763,0.128472,0.004032,0.122943,0.002056,0.147678,0.001338,0.388415,0.006848,0.050674,0.002361,0.126528,0.002094,0.325655,0.0,0.040047,0.0,0.065254,0.003597,0.128195,0.002481,0.283333,0.146495,10
cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,risk_aware_tamp,0.55,0.161875,0.323307,0.161547,0.13278,0.00169,0.111974,0.00228,0.14537,0.002913,0.386165,0.003545,0.054343,0.001952,0.129135,0.001859,0.329711,0.0,0.040025,0.0,0.072825,0.003051,0.128287,0.001736,0.166667,0.128839,10
cable_routing,combined_contact_uncertainty,nominal,risk_aware_tamp,0.6,0.139446,0.436273,0.138214,0.101021,0.003265,0.09252,0.003042,0.101153,0.001791,0.400034,0.007528,0.046764,0.001905,0.096105,0.004376,0.301489,0.0,0.025795,0.0,0.059114,0.002241,0.085449,0.003212,0.183333,0.149697,10
cable_routing,combined_contact_uncertainty,seen_shift,risk_aware_tamp,0.566667,0.130667,0.37358,0.130922,0.124079,0.001434,0.106014,0.001729,0.11318,0.002896,0.399776,0.003063,0.049743,0.002596,0.11186,0.001957,0.311913,0.0,0.029368,0.0,0.063204,0.001673,0.09877,0.002909,0.216667,0.146495,10
cable_routing,combined_contact_uncertainty,unseen_object,risk_aware_tamp,0.516667,0.141556,0.300185,0.141319,0.139715,0.001691,0.111123,0.003155,0.121824,0.002866,0.392452,0.008052,0.054106,0.00145,0.127812,0.002735,0.317435,0.0,0.031636,0.0,0.069131,0.002733,0.103651,0.001835,0.2,0.174222,10
cable_routing,combined_contact_uncertainty,unseen_contact,risk_aware_tamp,0.45,0.109432,0.227492,0.108957,0.14548,0.004596,0.11731,0.001666,0.131421,0.003361,0.39217,0.005087,0.05404,0.002638,0.122032,0.00423,0.321631,0.0,0.033534,0.0,0.068969,0.002923,0.113192,0.002426,0.3,0.106689,10
cable_routing,combined_contact_uncertainty,unseen_compliance,risk_aware_tamp,0.55,0.129298,0.329224,0.128256,0.139373,0.00319,0.117468,0.003139,0.12854,0.002812,0.393171,0.003509,0.056774,0.00404,0.124686,0.003606,0.322701,0.0,0.033641,0.0,0.069562,0.002319,0.11045,0.003217,0.216667,0.129298,10
cable_routing,combined_contact_uncertainty,probe_latency,risk_aware_tamp,0.45,0.109432,0.227356,0.109434,0.138443,0.002343,0.118641,0.002128,0.129469,0.001923,0.395572,0.005608,0.056171,0.001849,0.127157,0.003214,0.326277,0.0,0.03867,0.0,0.071182,0.002511,0.111715,0.002851,0.3,0.144457,10
cable_routing,combined_contact_uncertainty,sensor_dropout,risk_aware_tamp,0.55,0.129298,0.300948,0.129289,0.161875,0.003755,0.142518,0.002297,0.152328,0.001888,0.394442,0.005992,0.05585,0.001541,0.137553,0.002497,0.328704,0.0,0.040047,0.0,0.070834,0.001909,0.127813,0.001721,0.283333,0.129298,10
cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,risk_aware_tamp,0.45,0.069723,0.193529,0.070287,0.164571,0.004244,0.13382,0.002347,0.144792,0.003467,0.385403,0.005466,0.059278,0.001815,0.140735,0.002791,0.332621,0.0,0.040025,0.0,0.078587,0.00292,0.131342,0.002031,0.166667,0.119282,10
tool_levering,nominal,nominal,risk_aware_tamp,0.7,0.106689,0.634721,0.106852,0.027075,0.001786,0.043202,0.002775,0.056188,0.002508,0.41704,0.0044,0.031374,0.003067,0.045649,0.004094,0.290878,0.0,0.025795,0.0,0.033593,0.002275,0.045858,0.002688,0.1,0.072229,10
